n,GHE Load,ghe_Tin/HP_Tout,ghe_Tout/HP_Tin,bldgload
2320,11.1486,15.1337,13.8065,-1000
2321,11.1435,15.138,13.8114,-1000
2322,11.14,15.143,13.8168,-1000
2323,11.1381,15.1484,13.8224,-1000
2324,11.1376,15.154,13.8281,-1000
2325,11.1379,15.1598,13.8339,-1000
2326,11.1386,15.1655,13.8395,-1000
2327,11.1394,15.1712,13.8451,-1000
2328,11.14,15.1768,13.8506,-1000
2329,11.1405,15.1823,13.8561,-1000
2330,11.1407,15.1878,13.8616,-1000
2331,11.1409,15.1933,13.867,-1000
2332,11.1411,15.1988,13.8725,-1000
2333,11.1413,15.2044,13.878,-1000
2334,11.1416,15.2099,13.8835,-1000
2335,11.1419,15.2154,13.8889,-1000
2336,11.1422,15.2208,13.8944,-1000
2337,11.1426,15.2263,13.8998,-1000
2338,11.143,15.2317,13.9052,-1000
2339,11.1435,15.2371,13.9105,-1000
2340,11.1439,15.2425,13.9159,-1000
2341,11.1443,15.2479,13.9212,-1000
2342,11.1447,15.2532,13.9265,-1000
2343,11.1452,15.2585,13.9317,-1000
2344,11.1456,15.2638,13.9369,-1000
2345,11.146,15.269,13.9421,-1000
2346,11.1464,15.2742,13.9473,-1000
2347,11.1468,15.2794,13.9524,-1000
2348,11.1473,15.2846,13.9575,-1000
2349,11.1477,15.2897,13.9626,-1000
2350,11.1481,15.2948,13.9676,-1000
2351,11.1485,15.2998,13.9726,-1000
2352,11.149,15.3049,13.9776,-1000
2353,11.1494,15.3099,13.9826,-1000
2354,11.1498,15.3149,13.9875,-1000
2355,11.1502,15.3198,13.9924,-1000
2356,11.1506,15.3247,13.9973,-1000
2357,11.151,15.3296,14.0021,-1000
2358,11.1515,15.3345,14.0069,-1000
2359,11.1519,15.3393,14.0117,-1000
2360,11.1523,15.3441,14.0165,-1000
2361,11.1527,15.3489,14.0212,-1000
2362,11.1531,15.3536,14.0259,-1000
2363,11.1535,15.3584,14.0306,-1000
2364,11.1539,15.363,14.0352,-1000
2365,11.1542,15.3677,14.0398,-1000
2366,11.1546,15.3723,14.0444,-1000
2367,11.155,15.377,14.049,-1000
2368,11.1554,15.3815,14.0535,-1000
2369,11.1558,15.3861,14.058,-1000
2370,11.1562,15.3906,14.0625,-1000
2371,11.1565,15.3951,14.067,-1000
2372,11.1569,15.3996,14.0714,-1000
2373,11.1573,15.4041,14.0758,-1000
2374,11.1576,15.4085,14.0802,-1000
2375,11.158,15.4129,14.0846,-1000
2376,11.1583,15.4173,14.0889,-1000
2377,11.1587,15.4216,14.0932,-1000
2378,11.159,15.426,14.0975,-1000
2379,11.1594,15.4303,14.1018,-1000
2380,11.1597,15.4346,14.106,-1000
2381,11.1601,15.4388,14.1102,-1000
2382,11.1604,15.4431,14.1144,-1000
2383,11.1607,15.4473,14.1186,-1000
2384,11.161,15.4515,14.1228,-1000
2385,11.1613,15.4557,14.1269,-1000
2386,11.1616,15.4598,14.1311,-1000
2387,11.1619,15.464,14.1352,-1000
2388,11.1622,15.4681,14.1392,-1000
2389,11.1626,15.4722,14.1433,-1000
2390,11.1629,15.4763,14.1474,-1000
2391,11.1632,15.4803,14.1514,-1000
2392,11.1636,15.4844,14.1554,-1000
2393,11.1639,15.4884,14.1593,-1000
2394,11.1642,15.4924,14.1633,-1000
2395,11.1645,15.4963,14.1672,-1000
2396,11.1648,15.5003,14.1711,-1000
2397,11.1651,15.5042,14.175,-1000
2398,11.1654,15.5081,14.1789,-1000
2399,11.1657,15.512,14.1828,-1000
2400,11.166,15.5159,14.1866,-1000
2401,11.1663,15.5197,14.1904,-1000
2402,11.1666,15.5236,14.1942,-1000
2403,11.1669,15.5274,14.198,-1000
2404,11.1672,15.5312,14.2017,-1000
2405,11.1675,15.5349,14.2055,-1000
2406,11.1678,15.5387,14.2092,-1000
2407,11.1681,15.5424,14.2129,-1000
2408,11.1684,15.5462,14.2166,-1000
2409,11.1687,15.5498,14.2202,-1000
2410,11.169,15.5535,14.2239,-1000
2411,11.1692,15.5572,14.2275,-1000
2412,11.1695,15.5608,14.2311,-1000
2413,11.1698,15.5644,14.2347,-1000
2414,11.1701,15.5681,14.2383,-1000
2415,11.1704,15.5716,14.2418,-1000
2416,11.1706,15.5752,14.2454,-1000
2417,11.1709,15.5788,14.2489,-1000
2418,11.1712,15.5823,14.2524,-1000
2419,11.1714,15.5858,14.2559,-1000
2420,11.1719,15.5893,14.2593,-1000
2421,11.1727,15.5928,14.2627,-1000
2422,11.174,15.5962,14.2659,-1000
2423,11.1757,15.5994,14.269,-1000
2424,11.1773,15.6024,14.2718,-1000
2425,11.1787,15.6053,14.2745,-1000
2426,11.1798,15.608,14.2771,-1000
2427,11.1805,15.6106,14.2796,-1000
2428,11.181,15.6131,14.2821,-1000
2429,11.1812,15.6156,14.2845,-1000
2430,11.1814,15.6181,14.287,-1000
2431,11.1815,15.6205,14.2894,-1000
2432,11.1817,15.623,14.2918,-1000
2433,11.1819,15.6254,14.2942,-1000
2434,11.182,15.6278,14.2966,-1000
2435,11.1822,15.6302,14.299,-1000
2436,11.1824,15.6326,14.3014,-1000
2437,11.1826,15.635,14.3038,-1000
2438,11.1828,15.6374,14.3061,-1000
2439,11.183,15.6398,14.3085,-1000
2440,11.1832,15.6421,14.3108,-1000
2441,11.1834,15.6445,14.3131,-1000
2442,11.1836,15.6468,14.3154,-1000
2443,11.1838,15.6491,14.3177,-1000
2444,11.1839,15.6514,14.32,-1000
2445,11.1841,15.6537,14.3222,-1000
2446,11.1843,15.6559,14.3245,-1000
2447,11.1845,15.6582,14.3267,-1000
2448,11.1847,15.6605,14.3289,-1000
2449,11.1849,15.6627,14.3312,-1000
2450,11.185,15.6649,14.3334,-1000
2451,11.1852,15.6671,14.3355,-1000
2452,11.1854,15.6693,14.3377,-1000
2453,11.1856,15.6715,14.3399,-1000
2454,11.1857,15.6737,14.3421,-1000
2455,11.1859,15.6759,14.3442,-1000
2456,11.186,15.678,14.3463,-1000
2457,11.1862,15.6802,14.3485,-1000
2458,11.1864,15.6823,14.3506,-1000
2459,11.1865,15.6844,14.3527,-1000
2460,11.1867,15.6865,14.3548,-1000
2461,11.1868,15.6887,14.3569,-1000
2462,11.187,15.6908,14.359,-1000
2463,11.1871,15.6928,14.361,-1000
2464,11.1873,15.6949,14.3631,-1000
2465,11.1874,15.697,14.3652,-1000
2466,11.1876,15.6991,14.3672,-1000
2467,11.1877,15.7011,14.3692,-1000
2468,11.1879,15.7032,14.3713,-1000
2469,11.188,15.7052,14.3733,-1000
2470,11.1882,15.7072,14.3753,-1000
2471,11.1883,15.7092,14.3773,-1000
2472,11.1884,15.7113,14.3793,-1000
2473,11.1886,15.7133,14.3813,-1000
2474,11.1887,15.7153,14.3833,-1000
2475,11.1889,15.7172,14.3852,-1000
2476,11.189,15.7192,14.3872,-1000
2477,11.1891,15.7212,14.3891,-1000
2478,11.1893,15.7231,14.3911,-1000
2479,11.1894,15.7251,14.393,-1000
2480,11.1895,15.727,14.395,-1000
2481,11.1897,15.729,14.3969,-1000
2482,11.1898,15.7309,14.3988,-1000
2483,11.1899,15.7328,14.4007,-1000
2484,11.1901,15.7348,14.4026,-1000
2485,11.1902,15.7367,14.4045,-1000
2486,11.1903,15.7386,14.4064,-1000
2487,11.1905,15.7405,14.4083,-1000
2488,11.1906,15.7423,14.4101,-1000
2489,11.1907,15.7442,14.412,-1000
2490,11.1909,15.7461,14.4138,-1000
2491,11.191,15.7479,14.4157,-1000
2492,11.1911,15.7498,14.4175,-1000
2493,11.1913,15.7516,14.4194,-1000
2494,11.1914,15.7535,14.4212,-1000
2495,11.1915,15.7553,14.423,-1000
2496,11.1916,15.7571,14.4248,-1000
2497,11.1918,15.759,14.4266,-1000
2498,11.1919,15.7608,14.4284,-1000
2499,11.192,15.7626,14.4302,-1000
2500,11.1921,15.7644,14.432,-1000
2501,11.1922,15.7662,14.4338,-1000
2502,11.1923,15.7679,14.4355,-1000
2503,11.1925,15.7697,14.4373,-1000
2504,11.1926,15.7715,14.439,-1000
2505,11.1927,15.7733,14.4408,-1000
2506,11.1928,15.775,14.4425,-1000
2507,11.1929,15.7768,14.4443,-1000
2508,11.193,15.7785,14.446,-1000
2509,11.1932,15.7803,14.4477,-1000
2510,11.1933,15.782,14.4495,-1000
2511,11.1934,15.7837,14.4512,-1000
2512,11.1935,15.7854,14.4529,-1000
2513,11.1936,15.7872,14.4546,-1000
2514,11.1937,15.7889,14.4563,-1000
2515,11.1938,15.7906,14.458,-1000
2516,11.1939,15.7923,14.4597,-1000
2517,11.194,15.794,14.4613,-1000
2518,11.1942,15.7957,14.463,-1000
2519,11.1943,15.7973,14.4647,-1000
2520,11.1944,15.799,14.4663,-1000
2521,11.1945,15.8007,14.468,-1000
2522,11.1946,15.8023,14.4697,-1000
2523,11.1947,15.804,14.4713,-1000
2524,11.1948,15.8057,14.4729,-1000
2525,11.1949,15.8073,14.4746,-1000
2526,11.195,15.8089,14.4762,-1000
2527,11.1951,15.8106,14.4778,-1000
2528,11.1952,15.8122,14.4794,-1000
2529,11.1953,15.8138,14.4811,-1000
2530,11.1954,15.8155,14.4827,-1000
2531,11.1955,15.8171,14.4843,-1000
2532,11.1956,15.8187,14.4859,-1000
2533,11.1957,15.8203,14.4875,-1000
2534,11.1958,15.8219,14.489,-1000
2535,11.1959,15.8235,14.4906,-1000
2536,11.196,15.8251,14.4922,-1000
2537,11.1961,15.8267,14.4938,-1000
2538,11.1962,15.8282,14.4953,-1000
2539,11.1963,15.8298,14.4969,-1000
2540,11.1964,15.8314,14.4985,-1000
2541,11.1965,15.8329,14.5,-1000
2542,11.1966,15.8345,14.5016,-1000
2543,11.1967,15.836,14.5031,-1000
2544,11.1968,15.8376,14.5046,-1000
2545,11.1969,15.8391,14.5062,-1000
2546,11.197,15.8407,14.5077,-1000
2547,11.1971,15.8422,14.5092,-1000
2548,11.1972,15.8437,14.5107,-1000
2549,11.1973,15.8453,14.5123,-1000
2550,11.1974,15.8468,14.5138,-1000
2551,11.1975,15.8483,14.5153,-1000
2552,11.1976,15.8498,14.5168,-1000
2553,11.1977,15.8513,14.5183,-1000
2554,11.1977,15.8528,14.5198,-1000
2555,11.1978,15.8543,14.5212,-1000
2556,11.1979,15.8558,14.5227,-1000
2557,11.198,15.8573,14.5242,-1000
2558,11.1981,15.8588,14.5257,-1000
2559,11.1982,15.8603,14.5271,-1000
2560,11.1983,15.8617,14.5286,-1000
2561,11.1984,15.8632,14.5301,-1000
2562,11.1985,15.8647,14.5315,-1000
2563,11.1986,15.8661,14.533,-1000
2564,11.1986,15.8676,14.5344,-1000
2565,11.1987,15.8691,14.5359,-1000
2566,11.1988,15.8705,14.5373,-1000
2567,11.1989,15.872,14.5388,-1000
2568,11.199,15.8734,14.5402,-1000
2569,11.1991,15.8748,14.5416,-1000
2570,11.1992,15.8763,14.543,-1000
2571,11.1993,15.8777,14.5444,-1000
2572,11.1993,15.8791,14.5459,-1000
2573,11.1994,15.8805,14.5473,-1000
2574,11.1995,15.882,14.5487,-1000
2575,11.1996,15.8834,14.5501,-1000
2576,11.1997,15.8848,14.5515,-1000
2577,11.1998,15.8862,14.5529,-1000
2578,11.1999,15.8876,14.5543,-1000
2579,11.1999,15.889,14.5556,-1000
2580,11.2,15.8904,14.557,-1000
2581,11.2001,15.8918,14.5584,-1000
2582,11.2002,15.8931,14.5598,-1000
2583,11.2003,15.8945,14.5611,-1000
2584,11.2004,15.8959,14.5625,-1000
2585,11.2004,15.8973,14.5639,-1000
2586,11.2005,15.8986,14.5652,-1000
2587,11.2006,15.9,14.5666,-1000
2588,11.2007,15.9014,14.5679,-1000
2589,11.2008,15.9027,14.5693,-1000
2590,11.2009,15.9041,14.5706,-1000
2591,11.2009,15.9054,14.572,-1000
2592,11.201,15.9068,14.5733,-1000
2593,11.2011,15.9081,14.5746,-1000
2594,11.2012,15.9094,14.576,-1000
2595,11.2013,15.9108,14.5773,-1000
2596,11.2013,15.9121,14.5786,-1000
2597,11.2014,15.9134,14.5799,-1000
2598,11.2015,15.9147,14.5812,-1000
2599,11.2016,15.9161,14.5825,-1000
2600,11.2016,15.9174,14.5838,-1000
2601,11.2017,15.9187,14.5851,-1000
2602,11.2018,15.92,14.5864,-1000
2603,11.2019,15.9213,14.5877,-1000
2604,11.202,15.9226,14.589,-1000
2605,11.202,15.9239,14.5903,-1000
2606,11.2021,15.9252,14.5916,-1000
2607,11.2022,15.9265,14.5929,-1000
2608,11.2023,15.9278,14.5942,-1000
2609,11.2023,15.929,14.5954,-1000
2610,11.2024,15.9303,14.5967,-1000
2611,11.2025,15.9316,14.598,-1000
2612,11.2026,15.9329,14.5992,-1000
2613,11.2026,15.9341,14.6005,-1000
2614,11.2027,15.9354,14.6018,-1000
2615,11.2028,15.9367,14.603,-1000
2616,11.2029,15.9379,14.6043,-1000
2617,11.2029,15.9392,14.6055,-1000
2618,11.203,15.9404,14.6067,-1000
2619,11.2031,15.9417,14.608,-1000
2620,11.2031,15.9429,14.6092,-1000
2621,11.2032,15.9442,14.6105,-1000
2622,11.2033,15.9454,14.6117,-1000
2623,11.2034,15.9467,14.6129,-1000
2624,11.2034,15.9479,14.6141,-1000
2625,11.2035,15.9491,14.6154,-1000
2626,11.2036,15.9503,14.6166,-1000
2627,11.2036,15.9516,14.6178,-1000
2628,11.2037,15.9528,14.619,-1000
2629,11.2038,15.954,14.6202,-1000
2630,11.2039,15.9552,14.6214,-1000
2631,11.2039,15.9564,14.6226,-1000
2632,11.204,15.9576,14.6238,-1000
2633,11.2041,15.9588,14.625,-1000
2634,11.2041,15.96,14.6262,-1000
2635,11.2042,15.9612,14.6274,-1000
2636,11.2043,15.9624,14.6286,-1000
2637,11.2043,15.9636,14.6298,-1000
2638,11.2044,15.9648,14.631,-1000
2639,11.2045,15.966,14.6321,-1000
2640,11.2045,15.9672,14.6333,-1000
2641,11.2046,15.9684,14.6345,-1000
2642,11.2047,15.9695,14.6357,-1000
2643,11.2047,15.9707,14.6368,-1000
2644,11.2048,15.9719,14.638,-1000
2645,11.2049,15.9731,14.6391,-1000
2646,11.2049,15.9742,14.6403,-1000
2647,11.205,15.9754,14.6415,-1000
2648,11.2051,15.9766,14.6426,-1000
2649,11.2051,15.9777,14.6438,-1000
2650,11.2052,15.9789,14.6449,-1000
2651,11.2053,15.98,14.6461,-1000
2652,11.2053,15.9812,14.6472,-1000
2653,11.2054,15.9823,14.6483,-1000
2654,11.2053,15.9835,14.6495,-1000
2655,11.205,15.9846,14.6507,-1000
2656,11.2045,15.9858,14.6519,-1000
2657,11.2039,15.9871,14.6533,-1000
2658,11.2033,15.9884,14.6547,-1000
2659,11.2028,15.9899,14.6562,-1000
2660,11.2025,15.9913,14.6577,-1000
2661,11.2024,15.9929,14.6592,-1000
2662,11.2024,15.9944,14.6608,-1000
2663,11.2025,15.996,14.6623,-1000
2664,11.2026,15.9975,14.6639,-1000
2665,11.2028,15.999,14.6654,-1000
2666,11.2028,16.0006,14.6669,-1000
2667,11.2029,16.0021,14.6684,-1000
2668,11.203,16.0036,14.67,-1000
2669,11.203,16.0052,14.6715,-1000
2670,11.203,16.0067,14.673,-1000
2671,11.2031,16.0082,14.6745,-1000
2672,11.2031,16.0098,14.6761,-1000
2673,11.2032,16.0113,14.6776,-1000
2674,11.2033,16.0128,14.6791,-1000
2675,11.2034,16.0144,14.6806,-1000
2676,11.2034,16.0159,14.6821,-1000
2677,11.2035,16.0174,14.6837,-1000
2678,11.2036,16.0189,14.6852,-1000
2679,11.2036,16.0205,14.6867,-1000
2680,11.2037,16.022,14.6882,-1000
2681,11.2038,16.0235,14.6897,-1000
2682,11.2039,16.025,14.6912,-1000
2683,11.2039,16.0265,14.6927,-1000
2684,11.204,16.028,14.6942,-1000
2685,11.2041,16.0295,14.6957,-1000
2686,11.2042,16.031,14.6972,-1000
2687,11.2043,16.0326,14.6987,-1000
2688,11.2043,16.0341,14.7002,-1000
2689,11.2044,16.0355,14.7017,-1000
2690,11.2045,16.037,14.7032,-1000
2691,11.2046,16.0385,14.7047,-1000
2692,11.2046,16.04,14.7061,-1000
2693,11.2047,16.0415,14.7076,-1000
2694,11.2048,16.043,14.7091,-1000
2695,11.2049,16.0445,14.7106,-1000
2696,11.205,16.0459,14.712,-1000
2697,11.205,16.0474,14.7135,-1000
2698,11.2051,16.0489,14.715,-1000
2699,11.2052,16.0504,14.7164,-1000
2700,11.2053,16.0518,14.7179,-1000
2701,11.2053,16.0533,14.7193,-1000
2702,11.2054,16.0548,14.7208,-1000
2703,11.2055,16.0562,14.7222,-1000
2704,11.2056,16.0577,14.7237,-1000
2705,11.2056,16.0591,14.7251,-1000
2706,11.2057,16.0606,14.7266,-1000
2707,11.2058,16.062,14.728,-1000
2708,11.2059,16.0635,14.7294,-1000
2709,11.206,16.0649,14.7309,-1000
2710,11.206,16.0663,14.7323,-1000
2711,11.2061,16.0678,14.7337,-1000
2712,11.2062,16.0692,14.7351,-1000
2713,11.2063,16.0706,14.7366,-1000
2714,11.2063,16.0721,14.738,-1000
2715,11.2064,16.0735,14.7394,-1000
2716,11.2065,16.0749,14.7408,-1000
2717,11.2066,16.0763,14.7422,-1000
2718,11.2066,16.0777,14.7436,-1000
2719,11.2067,16.0792,14.745,-1000
2720,11.2068,16.0806,14.7464,-1000
2721,11.2068,16.082,14.7478,-1000
2722,11.2069,16.0834,14.7492,-1000
2723,11.207,16.0848,14.7506,-1000
2724,11.2071,16.0862,14.752,-1000
2725,11.2071,16.0876,14.7534,-1000
2726,11.2072,16.089,14.7548,-1000
2727,11.2073,16.0904,14.7562,-1000
2728,11.2074,16.0918,14.7576,-1000
2729,11.2074,16.0931,14.7589,-1000
2730,11.2075,16.0945,14.7603,-1000
2731,11.2076,16.0959,14.7617,-1000
2732,11.2076,16.0973,14.7631,-1000
2733,11.2077,16.0987,14.7644,-1000
2734,11.2078,16.1,14.7658,-1000
2735,11.2079,16.1014,14.7672,-1000
2736,11.2079,16.1028,14.7685,-1000
2737,11.208,16.1042,14.7699,-1000
2738,11.2081,16.1055,14.7712,-1000
2739,11.2082,16.1069,14.7726,-1000
2740,11.2082,16.1082,14.7739,-1000
2741,11.2083,16.1096,14.7753,-1000
2742,11.2084,16.1109,14.7766,-1000
2743,11.2084,16.1123,14.778,-1000
2744,11.2085,16.1136,14.7793,-1000
2745,11.2086,16.115,14.7806,-1000
2746,11.2087,16.1163,14.782,-1000
2747,11.2087,16.1177,14.7833,-1000
2748,11.2088,16.119,14.7846,-1000
2749,11.2089,16.1203,14.786,-1000
2750,11.2089,16.1217,14.7873,-1000
2751,11.209,16.123,14.7886,-1000
2752,11.2091,16.1243,14.7899,-1000
2753,11.2091,16.1257,14.7912,-1000
2754,11.2092,16.127,14.7926,-1000
2755,11.2093,16.1283,14.7939,-1000
2756,11.2094,16.1296,14.7952,-1000
2757,11.2094,16.1309,14.7965,-1000
2758,11.2095,16.1323,14.7978,-1000
2759,11.2096,16.1336,14.7991,-1000
2760,11.2096,16.1349,14.8004,-1000
2761,11.2097,16.1362,14.8017,-1000
2762,11.2098,16.1375,14.803,-1000
2763,11.2098,16.1388,14.8043,-1000
2764,11.2099,16.1401,14.8056,-1000
2765,11.21,16.1414,14.8068,-1000
2766,11.21,16.1427,14.8081,-1000
2767,11.2101,16.144,14.8094,-1000
2768,11.2102,16.1452,14.8107,-1000
2769,11.2102,16.1465,14.812,-1000
2770,11.2103,16.1478,14.8132,-1000
2771,11.2104,16.1491,14.8145,-1000
2772,11.2104,16.1504,14.8158,-1000
2773,11.2105,16.1516,14.8171,-1000
2774,11.2106,16.1529,14.8183,-1000
2775,11.2106,16.1542,14.8196,-1000
2776,11.2107,16.1555,14.8208,-1000
2777,11.2108,16.1567,14.8221,-1000
2778,11.2108,16.158,14.8234,-1000
2779,11.2109,16.1593,14.8246,-1000
2780,11.211,16.1605,14.8259,-1000
2781,11.211,16.1618,14.8271,-1000
2782,11.2111,16.163,14.8284,-1000
2783,11.2112,16.1643,14.8296,-1000
2784,11.2112,16.1655,14.8309,-1000
2785,11.2113,16.1668,14.8321,-1000
2786,11.2114,16.168,14.8333,-1000
2787,11.2114,16.1693,14.8346,-1000
2788,11.2115,16.1705,14.8358,-1000
2789,11.2116,16.1717,14.837,-1000
2790,11.2116,16.173,14.8383,-1000
2791,11.2117,16.1742,14.8395,-1000
2792,11.2118,16.1754,14.8407,-1000
2793,11.2118,16.1767,14.8419,-1000
2794,11.2119,16.1779,14.8431,-1000
2795,11.2119,16.1791,14.8444,-1000
2796,11.212,16.1803,14.8456,-1000
2797,11.2121,16.1816,14.8468,-1000
2798,11.2121,16.1828,14.848,-1000
2799,11.2122,16.184,14.8492,-1000
2800,11.2123,16.1852,14.8504,-1000
2801,11.2123,16.1864,14.8516,-1000
2802,11.2124,16.1876,14.8528,-1000
2803,11.2125,16.1888,14.854,-1000
2804,11.2125,16.19,14.8552,-1000
2805,11.2126,16.1912,14.8564,-1000
2806,11.2126,16.1924,14.8576,-1000
2807,11.2127,16.1936,14.8588,-1000
2808,11.2128,16.1948,14.86,-1000
2809,11.2128,16.196,14.8612,-1000
2810,11.2129,16.1972,14.8624,-1000
2811,11.2129,16.1984,14.8635,-1000
2812,11.213,16.1996,14.8647,-1000
2813,11.2131,16.2008,14.8659,-1000
2814,11.2131,16.202,14.8671,-1000
2815,11.2132,16.2032,14.8683,-1000
2816,11.2132,16.2043,14.8694,-1000
2817,11.2133,16.2055,14.8706,-1000
2818,11.2134,16.2067,14.8718,-1000
2819,11.2134,16.2079,14.8729,-1000
2820,11.2135,16.209,14.8741,-1000
2821,11.2135,16.2102,14.8753,-1000
2822,11.2136,16.2114,14.8764,-1000
2823,11.2137,16.2125,14.8776,-1000
2824,11.2137,16.2137,14.8787,-1000
2825,11.2138,16.2149,14.8799,-1000
2826,11.2138,16.216,14.8811,-1000
2827,11.2139,16.2172,14.8822,-1000
2828,11.214,16.2183,14.8834,-1000
2829,11.214,16.2195,14.8845,-1000
2830,11.2141,16.2207,14.8856,-1000
2831,11.2141,16.2218,14.8868,-1000
2832,11.2142,16.223,14.8879,-1000
2833,11.2143,16.2241,14.8891,-1000
2834,11.2143,16.2252,14.8902,-1000
2835,11.2144,16.2264,14.8913,-1000
2836,11.2144,16.2275,14.8925,-1000
2837,11.2145,16.2287,14.8936,-1000
2838,11.2145,16.2298,14.8947,-1000
2839,11.2146,16.2309,14.8959,-1000
2840,11.2147,16.2321,14.897,-1000
2841,11.2147,16.2332,14.8981,-1000
2842,11.2148,16.2343,14.8992,-1000
2843,11.2148,16.2355,14.9004,-1000
2844,11.2149,16.2366,14.9015,-1000
2845,11.2149,16.2377,14.9026,-1000
2846,11.215,16.2388,14.9037,-1000
2847,11.2151,16.24,14.9048,-1000
2848,11.2151,16.2411,14.9059,-1000
2849,11.2152,16.2422,14.9071,-1000
2850,11.2152,16.2433,14.9082,-1000
2851,11.2153,16.2444,14.9093,-1000
2852,11.2153,16.2455,14.9104,-1000
2853,11.2154,16.2466,14.9115,-1000
2854,11.2155,16.2478,14.9126,-1000
2855,11.2155,16.2489,14.9137,-1000
2856,11.2156,16.25,14.9148,-1000
2857,11.2156,16.2511,14.9159,-1000
2858,11.2157,16.2522,14.917,-1000
2859,11.2157,16.2533,14.9181,-1000
2860,11.2158,16.2544,14.9192,-1000
2861,11.2158,16.2555,14.9202,-1000
2862,11.2159,16.2566,14.9213,-1000
2863,11.216,16.2576,14.9224,-1000
2864,11.216,16.2587,14.9235,-1000
2865,11.2161,16.2598,14.9246,-1000
2866,11.2161,16.2609,14.9257,-1000
2867,11.2162,16.262,14.9267,-1000
2868,11.2162,16.2631,14.9278,-1000
2869,11.2163,16.2642,14.9289,-1000
2870,11.2163,16.2652,14.93,-1000
2871,11.2164,16.2663,14.931,-1000
2872,11.2164,16.2674,14.9321,-1000
2873,11.2165,16.2685,14.9332,-1000
2874,11.2165,16.2695,14.9342,-1000
2875,11.2166,16.2706,14.9353,-1000
2876,11.2167,16.2717,14.9364,-1000
2877,11.2167,16.2728,14.9374,-1000
2878,11.2168,16.2738,14.9385,-1000
2879,11.2168,16.2749,14.9396,-1000
2880,11.2169,16.276,14.9406,-1000
2881,11.2169,16.277,14.9417,-1000
2882,11.217,16.2781,14.9427,-1000
2883,11.217,16.2791,14.9438,-1000
2884,11.2171,16.2802,14.9448,-1000
2885,11.2171,16.2812,14.9459,-1000
2886,11.2172,16.2823,14.9469,-1000
2887,11.2172,16.2834,14.948,-1000
2888,11.2173,16.2844,14.949,-1000
2889,11.2173,16.2854,14.9501,-1000
2890,11.2174,16.2865,14.9511,-1000
2891,11.2174,16.2875,14.9521,-1000
2892,11.2175,16.2886,14.9532,-1000
2893,11.2175,16.2896,14.9542,-1000
2894,11.2176,16.2907,14.9552,-1000
2895,11.2177,16.2917,14.9563,-1000
2896,11.2177,16.2927,14.9573,-1000
2897,11.2178,16.2938,14.9583,-1000
2898,11.2178,16.2948,14.9594,-1000
2899,11.2179,16.2959,14.9604,-1000
2900,11.2179,16.2969,14.9614,-1000
2901,11.218,16.2979,14.9624,-1000
2902,11.218,16.2989,14.9635,-1000
2903,11.2181,16.3,14.9645,-1000
2904,11.2181,16.301,14.9655,-1000
2905,11.2182,16.302,14.9665,-1000
2906,11.2182,16.303,14.9675,-1000
2907,11.2183,16.3041,14.9686,-1000
2908,11.2183,16.3051,14.9696,-1000
2909,11.2184,16.3061,14.9706,-1000
2910,11.2184,16.3071,14.9716,-1000
2911,11.2185,16.3081,14.9726,-1000
2912,11.2185,16.3091,14.9736,-1000
2913,11.2186,16.3102,14.9746,-1000
2914,11.2186,16.3112,14.9756,-1000
2915,11.2187,16.3122,14.9766,-1000
2916,11.2187,16.3132,14.9776,-1000
2917,11.2188,16.3142,14.9786,-1000
2918,11.2188,16.3152,14.9796,-1000
2919,11.2189,16.3162,14.9806,-1000
2920,7.60425,14.0642,13.1589,1000
2921,2.86208,12.2497,11.9089,1000
2922,-1.3726,11.0049,11.1683,1000
2923,-4.37642,10.2675,10.7885,1000
2924,-6.09058,9.88935,10.6144,1000
2925,-6.8078,9.71608,10.5265,1000
2926,-6.91997,9.6286,10.4524,1000
2927,-6.76603,9.55481,10.3603,1000
2928,-6.57097,9.46311,10.2454,1000
2929,-6.44612,9.34872,10.1161,1000
2930,-6.41945,9.22007,9.98429,1000
2931,-6.47251,9.08885,9.85939,1000
2932,-6.57074,8.96454,9.74677,1000
2933,-6.68184,8.85244,9.6479,1000
2934,-6.7842,8.75403,9.56168,1000
2935,-6.86758,8.66822,9.48579,1000
2936,-6.93056,8.5927,9.41776,1000
2937,-6.9765,8.52499,9.35553,1000
2938,-7.01048,8.46305,9.29763,1000
2939,-7.0372,8.40544,9.2432,1000
2940,-7.05993,8.35126,9.19173,1000
2941,-7.08072,8.30004,9.14298,1000
2942,-7.1004,8.25152,9.09681,1000
2943,-7.11908,8.20557,9.05308,1000
2944,-7.13666,8.16206,9.01166,1000
2945,-7.15299,8.12084,8.97238,1000
2946,-7.16791,8.08175,8.93507,1000
2947,-7.18143,8.04462,8.89955,1000
2948,-7.19367,8.00927,8.86566,1000
2949,-7.20477,7.97554,8.83325,1000
2950,-7.21488,7.94329,8.80221,1000
2951,-7.22411,7.9124,8.77241,1000
2952,-7.23263,7.88275,8.74377,1000
2953,-7.24054,7.85425,8.71622,1000
2954,-7.2479,7.82683,8.68968,1000
2955,-7.25473,7.80042,8.66408,1000
2956,-7.26108,7.77494,8.63936,1000
2957,-7.26703,7.75035,8.61547,1000
2958,-7.27261,7.72657,8.59236,1000
2959,-7.27785,7.70358,8.56999,1000
2960,-7.28273,7.68132,8.54831,1000
2961,-7.28728,7.65974,8.52728,1000
2962,-7.29157,7.63881,8.50686,1000
