n,g_data[n],q_lntts[n],q_time[n]
4794,4.25639,-4.16482,17258400
4795,4.25652,-4.16461,17262000
4796,4.25664,-4.1644,17265600
4797,4.25677,-4.16419,17269200
4798,4.2569,-4.16398,17272800
4799,4.25703,-4.16377,17276400
4800,4.25716,-4.16357,17280000
4801,4.25729,-4.16336,17283600
4802,4.25742,-4.16315,17287200
4803,4.25755,-4.16294,17290800
4804,4.25768,-4.16273,17294400
4805,4.2578,-4.16252,17298000
4806,4.25793,-4.16232,17301600
4807,4.25806,-4.16211,17305200
4808,4.25819,-4.1619,17308800
4809,4.25832,-4.16169,17312400
4810,4.25845,-4.16148,17316000
4811,4.25858,-4.16128,17319600
4812,4.2587,-4.16107,17323200
4813,4.25883,-4.16086,17326800
4814,4.25896,-4.16065,17330400
4815,4.25909,-4.16045,17334000
4816,4.25922,-4.16024,17337600
4817,4.25935,-4.16003,17341200
4818,4.25947,-4.15982,17344800
4819,4.2596,-4.15962,17348400
4820,4.25973,-4.15941,17352000
4821,4.25986,-4.1592,17355600
4822,4.25999,-4.15899,17359200
4823,4.26012,-4.15879,17362800
4824,4.26024,-4.15858,17366400
4825,4.26037,-4.15837,17370000
4826,4.2605,-4.15816,17373600
4827,4.26063,-4.15796,17377200
4828,4.26076,-4.15775,17380800
4829,4.26088,-4.15754,17384400
4830,4.26101,-4.15734,17388000
4831,4.26114,-4.15713,17391600
4832,4.26127,-4.15692,17395200
4833,4.2614,-4.15671,17398800
4834,4.26152,-4.15651,17402400
4835,4.26165,-4.1563,17406000
4836,4.26178,-4.15609,17409600
4837,4.26191,-4.15589,17413200
4838,4.26203,-4.15568,17416800
4839,4.26216,-4.15547,17420400
4840,4.26229,-4.15527,17424000
4841,4.26242,-4.15506,17427600
4842,4.26255,-4.15485,17431200
4843,4.26267,-4.15465,17434800
4844,4.2628,-4.15444,17438400
4845,4.26293,-4.15423,17442000
4846,4.26306,-4.15403,17445600
4847,4.26318,-4.15382,17449200
4848,4.26331,-4.15362,17452800
4849,4.26344,-4.15341,17456400
4850,4.26357,-4.1532,17460000
4851,4.26369,-4.153,17463600
4852,4.26382,-4.15279,17467200
4853,4.26395,-4.15258,17470800
4854,4.26408,-4.15238,17474400
4855,4.2642,-4.15217,17478000
4856,4.26433,-4.15197,17481600
4857,4.26446,-4.15176,17485200
4858,4.26458,-4.15156,17488800
4859,4.26471,-4.15135,17492400
4860,4.26484,-4.15114,17496000
4861,4.26497,-4.15094,17499600
4862,4.26509,-4.15073,17503200
4863,4.26522,-4.15053,17506800
4864,4.26535,-4.15032,17510400
4865,4.26547,-4.15012,17514000
4866,4.2656,-4.14991,17517600
4867,4.26573,-4.1497,17521200
4868,4.26586,-4.1495,17524800
4869,4.26598,-4.14929,17528400
4870,4.26611,-4.14909,17532000
4871,4.26624,-4.14888,17535600
4872,4.26636,-4.14868,17539200
4873,4.26649,-4.14847,17542800
4874,4.26662,-4.14827,17546400
4875,4.26674,-4.14806,17550000
4876,4.26687,-4.14786,17553600
4877,4.267,-4.14765,17557200
4878,4.26712,-4.14745,17560800
4879,4.26725,-4.14724,17564400
4880,4.26738,-4.14704,17568000
4881,4.2675,-4.14683,17571600
4882,4.26763,-4.14663,17575200
4883,4.26776,-4.14642,17578800
4884,4.26788,-4.14622,17582400
4885,4.26801,-4.14601,17586000
4886,4.26814,-4.14581,17589600
4887,4.26826,-4.1456,17593200
4888,4.26839,-4.1454,17596800
4889,4.26852,-4.14519,17600400
4890,4.26864,-4.14499,17604000
4891,4.26877,-4.14479,17607600
4892,4.2689,-4.14458,17611200
4893,4.26902,-4.14438,17614800
4894,4.26915,-4.14417,17618400
4895,4.26927,-4.14397,17622000
4896,4.2694,-4.14376,17625600
4897,4.26953,-4.14356,17629200
4898,4.26965,-4.14335,17632800
4899,4.26978,-4.14315,17636400
4900,4.26991,-4.14295,17640000
4901,4.27003,-4.14274,17643600
4902,4.27016,-4.14254,17647200
4903,4.27028,-4.14233,17650800
4904,4.27041,-4.14213,17654400
4905,4.27054,-4.14193,17658000
4906,4.27066,-4.14172,17661600
4907,4.27079,-4.14152,17665200
4908,4.27091,-4.14132,17668800
4909,4.27104,-4.14111,17672400
4910,4.27117,-4.14091,17676000
4911,4.27129,-4.1407,17679600
4912,4.27142,-4.1405,17683200
4913,4.27154,-4.1403,17686800
4914,4.27167,-4.14009,17690400
4915,4.2718,-4.13989,17694000
4916,4.27192,-4.13969,17697600
4917,4.27205,-4.13948,17701200
4918,4.27217,-4.13928,17704800
4919,4.2723,-4.13908,17708400
4920,4.27242,-4.13887,17712000
4921,4.27255,-4.13867,17715600
4922,4.27268,-4.13847,17719200
4923,4.2728,-4.13826,17722800
4924,4.27293,-4.13806,17726400
4925,4.27305,-4.13786,17730000
4926,4.27318,-4.13765,17733600
4927,4.2733,-4.13745,17737200
4928,4.27343,-4.13725,17740800
4929,4.27355,-4.13705,17744400
4930,4.27368,-4.13684,17748000
4931,4.2738,-4.13664,17751600
4932,4.27393,-4.13644,17755200
4933,4.27406,-4.13623,17758800
4934,4.27418,-4.13603,17762400
4935,4.27431,-4.13583,17766000
4936,4.27443,-4.13563,17769600
4937,4.27456,-4.13542,17773200
4938,4.27468,-4.13522,17776800
4939,4.27481,-4.13502,17780400
4940,4.27493,-4.13482,17784000
4941,4.27506,-4.13461,17787600
4942,4.27518,-4.13441,17791200
4943,4.27531,-4.13421,17794800
4944,4.27543,-4.13401,17798400
4945,4.27556,-4.1338,17802000
4946,4.27568,-4.1336,17805600
4947,4.27581,-4.1334,17809200
4948,4.27593,-4.1332,17812800
4949,4.27606,-4.133,17816400
4950,4.27618,-4.13279,17820000
4951,4.27631,-4.13259,17823600
4952,4.27643,-4.13239,17827200
4953,4.27656,-4.13219,17830800
4954,4.27668,-4.13199,17834400
4955,4.27681,-4.13178,17838000
4956,4.27693,-4.13158,17841600
4957,4.27706,-4.13138,17845200
4958,4.27718,-4.13118,17848800
4959,4.2773,-4.13098,17852400
4960,4.27743,-4.13078,17856000
4961,4.27755,-4.13057,17859600
4962,4.27768,-4.13037,17863200
4963,4.2778,-4.13017,17866800
4964,4.27793,-4.12997,17870400
4965,4.27805,-4.12977,17874000
4966,4.27818,-4.12957,17877600
4967,4.2783,-4.12937,17881200
4968,4.27843,-4.12916,17884800
4969,4.27855,-4.12896,17888400
4970,4.27867,-4.12876,17892000
4971,4.2788,-4.12856,17895600
4972,4.27892,-4.12836,17899200
4973,4.27905,-4.12816,17902800
4974,4.27917,-4.12796,17906400
4975,4.2793,-4.12776,17910000
4976,4.27942,-4.12756,17913600
4977,4.27954,-4.12735,17917200
4978,4.27967,-4.12715,17920800
4979,4.27979,-4.12695,17924400
4980,4.27992,-4.12675,17928000
4981,4.28004,-4.12655,17931600
4982,4.28017,-4.12635,17935200
4983,4.28029,-4.12615,17938800
4984,4.28041,-4.12595,17942400
4985,4.28054,-4.12575,17946000
4986,4.28066,-4.12555,17949600
4987,4.28079,-4.12535,17953200
4988,4.28091,-4.12515,17956800
4989,4.28103,-4.12495,17960400
4990,4.28116,-4.12475,17964000
4991,4.28128,-4.12455,17967600
4992,4.2814,-4.12435,17971200
4993,4.28153,-4.12415,17974800
4994,4.28165,-4.12394,17978400
4995,4.28178,-4.12374,17982000
4996,4.2819,-4.12354,17985600
4997,4.28202,-4.12334,17989200
4998,4.28215,-4.12314,17992800
4999,4.28227,-4.12294,17996400
5000,4.28239,-4.12274,18000000
5001,4.28252,-4.12254,18003600
5002,4.28264,-4.12234,18007200
5003,4.28277,-4.12214,18010800
5004,4.28289,-4.12194,18014400
5005,4.28301,-4.12174,18018000
5006,4.28314,-4.12154,18021600
5007,4.28326,-4.12135,18025200
5008,4.28338,-4.12115,18028800
5009,4.28351,-4.12095,18032400
5010,4.28363,-4.12075,18036000
5011,4.28375,-4.12055,18039600
5012,4.28388,-4.12035,18043200
5013,4.284,-4.12015,18046800
5014,4.28412,-4.11995,18050400
5015,4.28425,-4.11975,18054000
5016,4.28437,-4.11955,18057600
5017,4.28449,-4.11935,18061200
5018,4.28462,-4.11915,18064800
5019,4.28474,-4.11895,18068400
5020,4.28486,-4.11875,18072000
5021,4.28499,-4.11855,18075600
5022,4.28511,-4.11835,18079200
5023,4.28523,-4.11815,18082800
5024,4.28535,-4.11796,18086400
5025,4.28548,-4.11776,18090000
5026,4.2856,-4.11756,18093600
5027,4.28572,-4.11736,18097200
5028,4.28585,-4.11716,18100800
5029,4.28597,-4.11696,18104400
5030,4.28609,-4.11676,18108000
5031,4.28622,-4.11656,18111600
5032,4.28634,-4.11636,18115200
5033,4.28646,-4.11617,18118800
5034,4.28658,-4.11597,18122400
5035,4.28671,-4.11577,18126000
5036,4.28683,-4.11557,18129600
5037,4.28695,-4.11537,18133200
5038,4.28707,-4.11517,18136800
5039,4.2872,-4.11497,18140400
5040,4.28732,-4.11478,18144000
5041,4.28744,-4.11458,18147600
5042,4.28757,-4.11438,18151200
5043,4.28769,-4.11418,18154800
5044,4.28781,-4.11398,18158400
5045,4.28793,-4.11378,18162000
5046,4.28806,-4.11359,18165600
5047,4.28818,-4.11339,18169200
5048,4.2883,-4.11319,18172800
5049,4.28842,-4.11299,18176400
5050,4.28855,-4.11279,18180000
5051,4.28867,-4.1126,18183600
5052,4.28879,-4.1124,18187200
5053,4.28891,-4.1122,18190800
5054,4.28903,-4.112,18194400
5055,4.28916,-4.1118,18198000
5056,4.28928,-4.11161,18201600
5057,4.2894,-4.11141,18205200
5058,4.28952,-4.11121,18208800
5059,4.28965,-4.11101,18212400
5060,4.28977,-4.11082,18216000
5061,4.28989,-4.11062,18219600
5062,4.29001,-4.11042,18223200
5063,4.29013,-4.11022,18226800
5064,4.29026,-4.11003,18230400
5065,4.29038,-4.10983,18234000
5066,4.2905,-4.10963,18237600
5067,4.29062,-4.10943,18241200
5068,4.29074,-4.10924,18244800
5069,4.29087,-4.10904,18248400
5070,4.29099,-4.10884,18252000
5071,4.29111,-4.10864,18255600
5072,4.29123,-4.10845,18259200
5073,4.29135,-4.10825,18262800
5074,4.29148,-4.10805,18266400
5075,4.2916,-4.10786,18270000
5076,4.29172,-4.10766,18273600
5077,4.29184,-4.10746,18277200
5078,4.29196,-4.10726,18280800
5079,4.29208,-4.10707,18284400
5080,4.29221,-4.10687,18288000
5081,4.29233,-4.10667,18291600
5082,4.29245,-4.10648,18295200
5083,4.29257,-4.10628,18298800
5084,4.29269,-4.10608,18302400
5085,4.29281,-4.10589,18306000
5086,4.29294,-4.10569,18309600
5087,4.29306,-4.10549,18313200
5088,4.29318,-4.1053,18316800
5089,4.2933,-4.1051,18320400
5090,4.29342,-4.1049,18324000
5091,4.29354,-4.10471,18327600
5092,4.29367,-4.10451,18331200
5093,4.29379,-4.10431,18334800
5094,4.29391,-4.10412,18338400
5095,4.29403,-4.10392,18342000
5096,4.29415,-4.10373,18345600
5097,4.29427,-4.10353,18349200
5098,4.29439,-4.10333,18352800
5099,4.29451,-4.10314,18356400
5100,4.29464,-4.10294,18360000
5101,4.29476,-4.10275,18363600
5102,4.29488,-4.10255,18367200
5103,4.295,-4.10235,18370800
5104,4.29512,-4.10216,18374400
5105,4.29524,-4.10196,18378000
5106,4.29536,-4.10177,18381600
5107,4.29548,-4.10157,18385200
5108,4.2956,-4.10137,18388800
5109,4.29573,-4.10118,18392400
5110,4.29585,-4.10098,18396000
5111,4.29597,-4.10079,18399600
5112,4.29609,-4.10059,18403200
5113,4.29621,-4.1004,18406800
5114,4.29633,-4.1002,18410400
5115,4.29645,-4.1,18414000
5116,4.29657,-4.09981,18417600
5117,4.29669,-4.09961,18421200
5118,4.29681,-4.09942,18424800
5119,4.29693,-4.09922,18428400
5120,4.29705,-4.09903,18432000
5121,4.29718,-4.09883,18435600
5122,4.2973,-4.09864,18439200
5123,4.29742,-4.09844,18442800
5124,4.29754,-4.09825,18446400
5125,4.29766,-4.09805,18450000
5126,4.29778,-4.09786,18453600
5127,4.2979,-4.09766,18457200
5128,4.29802,-4.09747,18460800
5129,4.29814,-4.09727,18464400
5130,4.29826,-4.09708,18468000
5131,4.29838,-4.09688,18471600
5132,4.2985,-4.09669,18475200
5133,4.29862,-4.09649,18478800
5134,4.29874,-4.0963,18482400
5135,4.29886,-4.0961,18486000
5136,4.29898,-4.09591,18489600
5137,4.2991,-4.09571,18493200
5138,4.29922,-4.09552,18496800
5139,4.29934,-4.09532,18500400
5140,4.29946,-4.09513,18504000
5141,4.29959,-4.09493,18507600
5142,4.29971,-4.09474,18511200
5143,4.29983,-4.09455,18514800
5144,4.29995,-4.09435,18518400
5145,4.30007,-4.09416,18522000
5146,4.30019,-4.09396,18525600
5147,4.30031,-4.09377,18529200
5148,4.30043,-4.09357,18532800
5149,4.30055,-4.09338,18536400
5150,4.30067,-4.09319,18540000
5151,4.30079,-4.09299,18543600
5152,4.30091,-4.0928,18547200
5153,4.30103,-4.0926,18550800
5154,4.30115,-4.09241,18554400
5155,4.30127,-4.09221,18558000
5156,4.30139,-4.09202,18561600
5157,4.30151,-4.09183,18565200
5158,4.30163,-4.09163,18568800
5159,4.30175,-4.09144,18572400
5160,4.30187,-4.09125,18576000
5161,4.30199,-4.09105,18579600
5162,4.30211,-4.09086,18583200
5163,4.30222,-4.09066,18586800
5164,4.30234,-4.09047,18590400
5165,4.30246,-4.09028,18594000
5166,4.30258,-4.09008,18597600
5167,4.3027,-4.08989,18601200
5168,4.30282,-4.0897,18604800
5169,4.30294,-4.0895,18608400
5170,4.30306,-4.08931,18612000
5171,4.30318,-4.08912,18615600
5172,4.3033,-4.08892,18619200
5173,4.30342,-4.08873,18622800
5174,4.30354,-4.08854,18626400
5175,4.30366,-4.08834,18630000
5176,4.30378,-4.08815,18633600
5177,4.3039,-4.08796,18637200
5178,4.30402,-4.08776,18640800
5179,4.30414,-4.08757,18644400
5180,4.30426,-4.08738,18648000
5181,4.30438,-4.08718,18651600
5182,4.3045,-4.08699,18655200
5183,4.30461,-4.0868,18658800
5184,4.30473,-4.0866,18662400
5185,4.30485,-4.08641,18666000
5186,4.30497,-4.08622,18669600
5187,4.30509,-4.08603,18673200
5188,4.30521,-4.08583,18676800
5189,4.30533,-4.08564,18680400
5190,4.30545,-4.08545,18684000
5191,4.30557,-4.08526,18687600
5192,4.30569,-4.08506,18691200
5193,4.30581,-4.08487,18694800
5194,4.30593,-4.08468,18698400
5195,4.30604,-4.08449,18702000
5196,4.30616,-4.08429,18705600
5197,4.30628,-4.0841,18709200
5198,4.3064,-4.08391,18712800
5199,4.30652,-4.08372,18716400
5200,4.30664,-4.08352,18720000
5201,4.30676,-4.08333,18723600
5202,4.30688,-4.08314,18727200
5203,4.307,-4.08295,18730800
5204,4.30711,-4.08275,18734400
5205,4.30723,-4.08256,18738000
5206,4.30735,-4.08237,18741600
5207,4.30747,-4.08218,18745200
5208,4.30759,-4.08199,18748800
5209,4.30771,-4.08179,18752400
5210,4.30783,-4.0816,18756000
5211,4.30795,-4.08141,18759600
5212,4.30806,-4.08122,18763200
5213,4.30818,-4.08103,18766800
5214,4.3083,-4.08083,18770400
5215,4.30842,-4.08064,18774000
5216,4.30854,-4.08045,18777600
5217,4.30866,-4.08026,18781200
5218,4.30878,-4.08007,18784800
5219,4.30889,-4.07988,18788400
5220,4.30901,-4.07968,18792000
5221,4.30913,-4.07949,18795600
5222,4.30925,-4.0793,18799200
5223,4.30937,-4.07911,18802800
5224,4.30949,-4.07892,18806400
5225,4.3096,-4.07873,18810000
5226,4.30972,-4.07854,18813600
5227,4.30984,-4.07834,18817200
5228,4.30996,-4.07815,18820800
5229,4.31008,-4.07796,18824400
5230,4.3102,-4.07777,18828000
5231,4.31031,-4.07758,18831600
5232,4.31043,-4.07739,18835200
5233,4.31055,-4.0772,18838800
5234,4.31067,-4.07701,18842400
5235,4.31079,-4.07682,18846000
5236,4.3109,-4.07662,18849600
5237,4.31102,-4.07643,18853200
5238,4.31114,-4.07624,18856800
5239,4.31126,-4.07605,18860400
5240,4.31138,-4.07586,18864000
5241,4.31149,-4.07567,18867600
5242,4.31161,-4.07548,18871200
5243,4.31173,-4.07529,18874800
5244,4.31185,-4.0751,18878400
5245,4.31197,-4.07491,18882000
5246,4.31208,-4.07472,18885600
5247,4.3122,-4.07453,18889200
5248,4.31232,-4.07433,18892800
5249,4.31244,-4.07414,18896400
5250,4.31255,-4.07395,18900000
5251,4.31267,-4.07376,18903600
5252,4.31279,-4.07357,18907200
5253,4.31291,-4.07338,18910800
5254,4.31303,-4.07319,18914400
5255,4.31314,-4.073,18918000
5256,4.31326,-4.07281,18921600
5257,4.31338,-4.07262,18925200
5258,4.3135,-4.07243,18928800
5259,4.31361,-4.07224,18932400
5260,4.31373,-4.07205,18936000
5261,4.31385,-4.07186,18939600
5262,4.31397,-4.07167,18943200
5263,4.31408,-4.07148,18946800
5264,4.3142,-4.07129,18950400
5265,4.31432,-4.0711,18954000
5266,4.31444,-4.07091,18957600
5267,4.31455,-4.07072,18961200
5268,4.31467,-4.07053,18964800
5269,4.31479,-4.07034,18968400
5270,4.3149,-4.07015,18972000
5271,4.31502,-4.06996,18975600
5272,4.31514,-4.06977,18979200
5273,4.31526,-4.06958,18982800
5274,4.31537,-4.06939,18986400
5275,4.31549,-4.0692,18990000
5276,4.31561,-4.06901,18993600
5277,4.31573,-4.06882,18997200
5278,4.31584,-4.06863,19000800
5279,4.31596,-4.06845,19004400
5280,4.31608,-4.06826,19008000
5281,4.31619,-4.06807,19011600
5282,4.31631,-4.06788,19015200
5283,4.31643,-4.06769,19018800
5284,4.31654,-4.0675,19022400
5285,4.31666,-4.06731,19026000
5286,4.31678,-4.06712,19029600
5287,4.3169,-4.06693,19033200
5288,4.31701,-4.06674,19036800
5289,4.31713,-4.06655,19040400
5290,4.31725,-4.06636,19044000
5291,4.31736,-4.06617,19047600
5292,4.31748,-4.06599,19051200
5293,4.3176,-4.0658,19054800
5294,4.31771,-4.06561,19058400
5295,4.31783,-4.06542,19062000
5296,4.31795,-4.06523,19065600
5297,4.31806,-4.06504,19069200
5298,4.31818,-4.06485,19072800
5299,4.3183,-4.06466,19076400
5300,4.31841,-4.06448,19080000
5301,4.31853,-4.06429,19083600
5302,4.31865,-4.0641,19087200
5303,4.31876,-4.06391,19090800
5304,4.31888,-4.06372,19094400
5305,4.319,-4.06353,19098000
5306,4.31911,-4.06334,19101600
5307,4.31923,-4.06316,19105200
5308,4.31935,-4.06297,19108800
5309,4.31946,-4.06278,19112400
5310,4.31958,-4.06259,19116000
5311,4.3197,-4.0624,19119600
5312,4.31981,-4.06221,19123200
5313,4.31993,-4.06203,19126800
5314,4.32004,-4.06184,19130400
5315,4.32016,-4.06165,19134000
5316,4.32028,-4.06146,19137600
5317,4.32039,-4.06127,19141200
5318,4.32051,-4.06108,19144800
5319,4.32063,-4.0609,19148400
5320,4.32074,-4.06071,19152000
5321,4.32086,-4.06052,19155600
5322,4.32097,-4.06033,19159200
5323,4.32109,-4.06014,19162800
5324,4.32121,-4.05996,19166400
5325,4.32132,-4.05977,19170000
5326,4.32144,-4.05958,19173600
5327,4.32155,-4.05939,19177200
5328,4.32167,-4.05921,19180800
5329,4.32179,-4.05902,19184400
5330,4.3219,-4.05883,19188000
5331,4.32202,-4.05864,19191600
5332,4.32213,-4.05846,19195200
5333,4.32225,-4.05827,19198800
5334,4.32237,-4.05808,19202400
5335,4.32248,-4.05789,19206000
5336,4.3226,-4.05771,19209600
5337,4.32271,-4.05752,19213200
5338,4.32283,-4.05733,19216800
5339,4.32295,-4.05714,19220400
5340,4.32306,-4.05696,19224000
5341,4.32318,-4.05677,19227600
5342,4.32329,-4.05658,19231200
5343,4.32341,-4.05639,19234800
5344,4.32352,-4.05621,19238400
5345,4.32364,-4.05602,19242000
5346,4.32376,-4.05583,19245600
5347,4.32387,-4.05565,19249200
5348,4.32399,-4.05546,19252800
5349,4.3241,-4.05527,19256400
5350,4.32422,-4.05509,19260000
5351,4.32433,-4.0549,19263600
5352,4.32445,-4.05471,19267200
5353,4.32456,-4.05452,19270800
5354,4.32468,-4.05434,19274400
5355,4.3248,-4.05415,19278000
5356,4.32491,-4.05396,19281600
5357,4.32503,-4.05378,19285200
5358,4.32514,-4.05359,19288800
5359,4.32526,-4.0534,19292400
5360,4.32537,-4.05322,19296000
5361,4.32549,-4.05303,19299600
5362,4.3256,-4.05284,19303200
5363,4.32572,-4.05266,19306800
5364,4.32583,-4.05247,19310400
5365,4.32595,-4.05229,19314000
5366,4.32606,-4.0521,19317600
5367,4.32618,-4.05191,19321200
5368,4.32629,-4.05173,19324800
5369,4.32641,-4.05154,19328400
5370,4.32652,-4.05135,19332000
5371,4.32664,-4.05117,19335600
5372,4.32675,-4.05098,19339200
5373,4.32687,-4.0508,19342800
5374,4.32698,-4.05061,19346400
5375,4.3271,-4.05042,19350000
5376,4.32721,-4.05024,19353600
5377,4.32733,-4.05005,19357200
5378,4.32744,-4.04987,19360800
5379,4.32756,-4.04968,19364400
5380,4.32767,-4.04949,19368000
5381,4.32779,-4.04931,19371600
5382,4.3279,-4.04912,19375200
5383,4.32802,-4.04894,19378800
5384,4.32813,-4.04875,19382400
5385,4.32825,-4.04856,19386000
5386,4.32836,-4.04838,19389600
5387,4.32848,-4.04819,19393200
5388,4.32859,-4.04801,19396800
5389,4.32871,-4.04782,19400400
5390,4.32882,-4.04764,19404000
5391,4.32894,-4.04745,19407600
5392,4.32905,-4.04727,19411200
5393,4.32917,-4.04708,19414800
5394,4.32928,-4.04689,19418400
5395,4.3294,-4.04671,19422000
5396,4.32951,-4.04652,19425600
5397,4.32962,-4.04634,19429200
5398,4.32974,-4.04615,19432800
5399,4.32985,-4.04597,19436400
5400,4.32997,-4.04578,19440000
5401,4.33008,-4.0456,19443600
5402,4.3302,-4.04541,19447200
5403,4.33031,-4.04523,19450800
5404,4.33043,-4.04504,19454400
5405,4.33054,-4.04486,19458000
5406,4.33065,-4.04467,19461600
5407,4.33077,-4.04449,19465200
5408,4.33088,-4.0443,19468800
5409,4.331,-4.04412,19472400
5410,4.33111,-4.04393,19476000
5411,4.33123,-4.04375,19479600
5412,4.33134,-4.04356,19483200
5413,4.33145,-4.04338,19486800
5414,4.33157,-4.04319,19490400
5415,4.33168,-4.04301,19494000
5416,4.3318,-4.04282,19497600
5417,4.33191,-4.04264,19501200
5418,4.33203,-4.04246,19504800
5419,4.33214,-4.04227,19508400
5420,4.33225,-4.04209,19512000
5421,4.33237,-4.0419,19515600
5422,4.33248,-4.04172,19519200
5423,4.3326,-4.04153,19522800
5424,4.33271,-4.04135,19526400
5425,4.33282,-4.04116,19530000
5426,4.33294,-4.04098,19533600
5427,4.33305,-4.0408,19537200
5428,4.33317,-4.04061,19540800
5429,4.33328,-4.04043,19544400
5430,4.33339,-4.04024,19548000
5431,4.33351,-4.04006,19551600
5432,4.33362,-4.03987,19555200
5433,4.33373,-4.03969,19558800
5434,4.33385,-4.03951,19562400
5435,4.33396,-4.03932,19566000
5436,4.33408,-4.03914,19569600
5437,4.33419,-4.03895,19573200
5438,4.3343,-4.03877,19576800
5439,4.33442,-4.03859,19580400
5440,4.33453,-4.0384,19584000
5441,4.33464,-4.03822,19587600
5442,4.33476,-4.03804,19591200
5443,4.33487,-4.03785,19594800
5444,4.33498,-4.03767,19598400
5445,4.3351,-4.03748,19602000
5446,4.33521,-4.0373,19605600
5447,4.33533,-4.03712,19609200
5448,4.33544,-4.03693,19612800
5449,4.33555,-4.03675,19616400
5450,4.33567,-4.03657,19620000
5451,4.33578,-4.03638,19623600
5452,4.33589,-4.0362,19627200
5453,4.33601,-4.03602,19630800
5454,4.33612,-4.03583,19634400
5455,4.33623,-4.03565,19638000
5456,4.33635,-4.03547,19641600
5457,4.33646,-4.03528,19645200
5458,4.33657,-4.0351,19648800
5459,4.33669,-4.03492,19652400
5460,4.3368,-4.03473,19656000
5461,4.33691,-4.03455,19659600
5462,4.33703,-4.03437,19663200
5463,4.33714,-4.03418,19666800
5464,4.33725,-4.034,19670400
5465,4.33736,-4.03382,19674000
5466,4.33748,-4.03363,19677600
5467,4.33759,-4.03345,19681200
5468,4.3377,-4.03327,19684800
5469,4.33782,-4.03309,19688400
5470,4.33793,-4.0329,19692000
5471,4.33804,-4.03272,19695600
5472,4.33816,-4.03254,19699200
5473,4.33827,-4.03236,19702800
5474,4.33838,-4.03217,19706400
5475,4.33849,-4.03199,19710000
5476,4.33861,-4.03181,19713600
5477,4.33872,-4.03162,19717200
5478,4.33883,-4.03144,19720800
5479,4.33895,-4.03126,19724400
